,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request timestamp1,Request Hour,Request time slots,Supply Demand Status
207,3327,Airport,22.0,Trip Completed,13-07-2016 12:24:41,13-07-2016 13:23:39,2016-07-13 12:24:41,12,Noon,Supply
208,3601,City,22.0,Trip Completed,13-07-2016 18:39:00,13-07-2016 19:29:07,2016-07-13 18:39:00,18,Late Evening,Supply
209,4768,Airport,22.0,Trip Completed,14-07-2016 15:39:24,14-07-2016 16:49:03,2016-07-14 15:39:24,15,Noon,Supply
210,5142,City,22.0,Trip Completed,14-07-2016 20:17:51,14-07-2016 20:48:58,2016-07-14 20:17:51,20,Late Evening,Supply
211,5366,Airport,22.0,Trip Completed,14-07-2016 23:27:22,15-07-2016 00:19:50,2016-07-14 23:27:22,23,Late Evening,Supply
212,5575,City,22.0,Trip Completed,15-07-2016 05:53:55,15-07-2016 06:50:02,2016-07-15 05:53:55,5,Late Night,Supply
213,5902,City,22.0,Trip Completed,15-07-2016 09:52:57,15-07-2016 10:37:05,2016-07-15 09:52:57,9,Morning,Supply
214,6694,Airport,22.0,Trip Completed,15-07-2016 22:45:44,15-07-2016 23:17:53,2016-07-15 22:45:44,22,Late Evening,Supply
215,523,Airport,23.0,Trip Completed,11/7/2016 9:48,11/7/2016 10:37,2016-07-11 09:48:00,9,Morning,Supply
216,747,City,23.0,Trip Completed,11/7/2016 15:53,11/7/2016 16:43,2016-07-11 15:53:00,15,Noon,Supply
217,1371,Airport,23.0,Trip Completed,12/7/2016 0:22,12/7/2016 1:33,2016-07-12 00:22:00,0,Late Night,Supply
218,1553,City,23.0,Trip Completed,12/7/2016 6:09,12/7/2016 7:09,2016-07-12 06:09:00,6,Morning,Supply
219,1692,Airport,23.0,Trip Completed,12/7/2016 7:52,12/7/2016 9:01,2016-07-12 07:52:00,7,Morning,Supply
220,2114,City,23.0,Trip Completed,12/7/2016 16:36,12/7/2016 17:21,2016-07-12 16:36:00,16,Noon,Supply
221,2742,City,23.0,Trip Completed,13-07-2016 03:07:37,13-07-2016 03:51:35,2016-07-13 03:07:37,3,Late Night,Supply
222,4273,City,23.0,Trip Completed,14-07-2016 06:17:01,14-07-2016 07:02:28,2016-07-14 06:17:01,6,Morning,Supply
223,4668,City,23.0,Trip Completed,14-07-2016 12:25:02,14-07-2016 13:34:58,2016-07-14 12:25:02,12,Noon,Supply
224,5425,City,23.0,Trip Completed,15-07-2016 02:23:56,15-07-2016 03:08:35,2016-07-15 02:23:56,2,Late Night,Supply
225,5488,City,23.0,Trip Completed,15-07-2016 04:53:42,15-07-2016 06:00:16,2016-07-15 04:53:42,4,Late Night,Supply
226,5781,City,23.0,Trip Completed,15-07-2016 08:35:47,15-07-2016 09:42:27,2016-07-15 08:35:47,8,Morning,Supply
227,5966,Airport,23.0,Trip Completed,15-07-2016 10:54:27,15-07-2016 11:58:44,2016-07-15 10:54:27,10,Morning,Supply
228,6122,City,23.0,Trip Completed,15-07-2016 15:26:06,15-07-2016 16:29:40,2016-07-15 15:26:06,15,Noon,Supply
229,357,Airport,24.0,Trip Completed,11/7/2016 8:00,11/7/2016 9:08,2016-07-11 08:00:00,8,Morning,Supply
230,1068,City,24.0,Trip Completed,11/7/2016 19:52,11/7/2016 20:48,2016-07-11 19:52:00,19,Late Evening,Supply
231,2689,Airport,24.0,Trip Completed,13-07-2016 00:34:03,13-07-2016 01:49:08,2016-07-13 00:34:03,0,Late Night,Supply
232,2791,City,24.0,Trip Completed,13-07-2016 04:56:20,13-07-2016 05:33:20,2016-07-13 04:56:20,4,Late Night,Supply
233,3321,City,24.0,Trip Completed,13-07-2016 12:23:02,13-07-2016 13:25:14,2016-07-13 12:23:02,12,Noon,Supply
234,3423,Airport,24.0,Trip Completed,13-07-2016 15:52:07,13-07-2016 16:50:46,2016-07-13 15:52:07,15,Noon,Supply
235,3761,Airport,24.0,Trip Completed,13-07-2016 20:35:24,13-07-2016 21:39:02,2016-07-13 20:35:24,20,Late Evening,Supply
236,4140,City,24.0,Trip Completed,14-07-2016 04:48:09,14-07-2016 06:05:01,2016-07-14 04:48:09,4,Late Night,Supply
237,4656,City,24.0,Trip Completed,14-07-2016 12:06:27,14-07-2016 12:49:14,2016-07-14 12:06:27,12,Noon,Supply
238,4931,Airport,24.0,Trip Completed,14-07-2016 18:21:52,14-07-2016 18:54:03,2016-07-14 18:21:52,18,Late Evening,Supply
239,5268,City,24.0,Trip Completed,14-07-2016 21:29:35,14-07-2016 22:30:11,2016-07-14 21:29:35,21,Late Evening,Supply
240,5811,City,24.0,Trip Completed,15-07-2016 08:46:30,15-07-2016 09:26:33,2016-07-15 08:46:30,8,Morning,Supply
241,6139,Airport,24.0,Trip Completed,15-07-2016 15:45:16,15-07-2016 16:40:41,2016-07-15 15:45:16,15,Noon,Supply
242,6333,Airport,24.0,Trip Completed,15-07-2016 18:41:22,15-07-2016 19:53:29,2016-07-15 18:41:22,18,Late Evening,Supply
243,773,City,25.0,Trip Completed,11/7/2016 16:23,11/7/2016 17:21,2016-07-11 16:23:00,16,Noon,Supply
244,1123,City,25.0,Trip Completed,11/7/2016 20:20,11/7/2016 21:18,2016-07-11 20:20:00,20,Late Evening,Supply
245,2667,Airport,25.0,Trip Completed,12/7/2016 23:35,13-07-2016 00:40:52,2016-07-12 23:35:00,23,Late Evening,Supply
246,2833,City,25.0,Trip Completed,13-07-2016 05:27:26,13-07-2016 06:19:18,2016-07-13 05:27:26,5,Late Night,Supply
247,3396,City,25.0,Trip Completed,13-07-2016 14:59:08,13-07-2016 15:57:24,2016-07-13 14:59:08,14,Noon,Supply
248,3590,City,25.0,Trip Completed,13-07-2016 18:31:29,13-07-2016 19:31:56,2016-07-13 18:31:29,18,Late Evening,Supply
249,3762,City,25.0,Trip Completed,13-07-2016 20:38:10,13-07-2016 21:21:24,2016-07-13 20:38:10,20,Late Evening,Supply
250,4566,City,25.0,Trip Completed,14-07-2016 09:48:56,14-07-2016 10:22:52,2016-07-14 09:48:56,9,Morning,Supply
251,4862,City,25.0,Trip Completed,14-07-2016 17:37:44,14-07-2016 18:41:40,2016-07-14 17:37:44,17,Noon,Supply
252,5564,Airport,25.0,Trip Completed,15-07-2016 05:41:11,15-07-2016 06:53:22,2016-07-15 05:41:11,5,Late Night,Supply
253,6187,City,25.0,Trip Completed,15-07-2016 17:11:08,15-07-2016 18:08:11,2016-07-15 17:11:08,17,Noon,Supply
254,6642,City,25.0,Trip Completed,15-07-2016 22:07:14,15-07-2016 22:54:02,2016-07-15 22:07:14,22,Late Evening,Supply
255,322,City,26.0,Trip Completed,11/7/2016 7:31,11/7/2016 8:10,2016-07-11 07:31:00,7,Morning,Supply
256,793,City,26.0,Trip Completed,11/7/2016 17:04,11/7/2016 18:06,2016-07-11 17:04:00,17,Noon,Supply
257,898,Airport,26.0,Trip Completed,11/7/2016 18:14,11/7/2016 19:09,2016-07-11 18:14:00,18,Late Evening,Supply
258,1258,City,26.0,Trip Completed,11/7/2016 21:51,11/7/2016 23:00,2016-07-11 21:51:00,21,Late Evening,Supply
259,2832,City,26.0,Trip Completed,13-07-2016 05:20:16,13-07-2016 06:14:07,2016-07-13 05:20:16,5,Late Night,Supply
260,3139,City,26.0,Trip Completed,13-07-2016 08:54:04,13-07-2016 09:22:42,2016-07-13 08:54:04,8,Morning,Supply
261,3438,City,26.0,Trip Completed,13-07-2016 16:12:53,13-07-2016 17:13:44,2016-07-13 16:12:53,16,Noon,Supply
262,3966,Airport,26.0,Trip Completed,13-07-2016 22:50:42,13-07-2016 23:27:43,2016-07-13 22:50:42,22,Late Evening,Supply
263,6401,Airport,26.0,Trip Completed,15-07-2016 19:33:00,15-07-2016 20:16:57,2016-07-15 19:33:00,19,Late Evening,Supply
264,204,City,27.0,Trip Completed,11/7/2016 6:04,11/7/2016 6:44,2016-07-11 06:04:00,6,Morning,Supply
265,632,Airport,27.0,Trip Completed,11/7/2016 12:20,11/7/2016 13:10,2016-07-11 12:20:00,12,Noon,Supply
266,763,City,27.0,Trip Completed,11/7/2016 16:19,11/7/2016 17:25,2016-07-11 16:19:00,16,Noon,Supply
267,1786,Airport,27.0,Trip Completed,12/7/2016 9:03,12/7/2016 9:58,2016-07-12 09:03:00,9,Morning,Supply
268,1968,City,27.0,Trip Completed,12/7/2016 12:10,12/7/2016 12:49,2016-07-12 12:10:00,12,Noon,Supply
269,2088,Airport,27.0,Trip Completed,12/7/2016 15:51,12/7/2016 17:02,2016-07-12 15:51:00,15,Noon,Supply
270,2473,Airport,27.0,Trip Completed,12/7/2016 20:43,12/7/2016 21:20,2016-07-12 20:43:00,20,Late Evening,Supply
271,2869,Airport,27.0,Trip Completed,13-07-2016 05:50:09,13-07-2016 06:27:07,2016-07-13 05:50:09,5,Late Night,Supply
272,3742,Airport,27.0,Trip Completed,13-07-2016 20:24:23,13-07-2016 20:48:05,2016-07-13 20:24:23,20,Late Evening,Supply
273,4440,Airport,27.0,Trip Completed,14-07-2016 08:26:29,14-07-2016 09:00:36,2016-07-14 08:26:29,8,Morning,Supply
274,5234,City,27.0,Trip Completed,14-07-2016 21:09:47,14-07-2016 21:52:37,2016-07-14 21:09:47,21,Late Evening,Supply
275,6354,Airport,27.0,Trip Completed,15-07-2016 18:59:01,15-07-2016 19:35:10,2016-07-15 18:59:01,18,Late Evening,Supply
276,6638,City,27.0,Trip Completed,15-07-2016 21:59:10,15-07-2016 23:13:18,2016-07-15 21:59:10,21,Late Evening,Supply
277,84,City,28.0,Trip Completed,11/7/2016 4:50,11/7/2016 5:26,2016-07-11 04:50:00,4,Late Night,Supply
278,1199,City,28.0,Trip Completed,11/7/2016 21:17,11/7/2016 21:53,2016-07-11 21:17:00,21,Late Evening,Supply
279,1676,Airport,28.0,Trip Completed,12/7/2016 7:44,12/7/2016 8:40,2016-07-12 07:44:00,7,Morning,Supply
280,2774,City,28.0,Trip Completed,13-07-2016 04:33:38,13-07-2016 05:13:54,2016-07-13 04:33:38,4,Late Night,Supply
281,3220,Airport,28.0,Trip Completed,13-07-2016 09:51:41,13-07-2016 10:24:39,2016-07-13 09:51:41,9,Morning,Supply
282,3718,Airport,28.0,Trip Completed,13-07-2016 19:56:20,13-07-2016 20:47:17,2016-07-13 19:56:20,19,Late Evening,Supply
283,4904,Airport,28.0,Trip Completed,14-07-2016 18:02:23,14-07-2016 18:58:49,2016-07-14 18:02:23,18,Late Evening,Supply
284,6527,Airport,28.0,Trip Completed,15-07-2016 20:54:01,15-07-2016 21:53:29,2016-07-15 20:54:01,20,Late Evening,Supply
285,6710,City,28.0,Trip Completed,15-07-2016 23:02:36,16-07-2016 00:12:12,2016-07-15 23:02:36,23,Late Evening,Supply
286,1584,Airport,29.0,Trip Completed,12/7/2016 6:26,12/7/2016 7:18,2016-07-12 06:26:00,6,Morning,Supply
287,1966,Airport,29.0,Trip Completed,12/7/2016 12:05,12/7/2016 13:12,2016-07-12 12:05:00,12,Noon,Supply
288,2827,City,29.0,Trip Completed,13-07-2016 05:18:31,13-07-2016 06:18:22,2016-07-13 05:18:31,5,Late Night,Supply
289,2945,Airport,29.0,Trip Completed,13-07-2016 06:34:13,13-07-2016 07:28:05,2016-07-13 06:34:13,6,Morning,Supply
290,3365,City,29.0,Trip Completed,13-07-2016 13:47:14,13-07-2016 14:51:51,2016-07-13 13:47:14,13,Noon,Supply
291,3548,Airport,29.0,Trip Completed,13-07-2016 18:07:42,13-07-2016 19:12:22,2016-07-13 18:07:42,18,Late Evening,Supply
292,3753,City,29.0,Trip Completed,13-07-2016 20:30:08,13-07-2016 21:42:32,2016-07-13 20:30:08,20,Late Evening,Supply
293,4569,Airport,29.0,Trip Completed,14-07-2016 09:48:17,14-07-2016 10:49:39,2016-07-14 09:48:17,9,Morning,Supply
294,6309,Airport,29.0,Trip Completed,15-07-2016 18:29:54,15-07-2016 19:42:21,2016-07-15 18:29:54,18,Late Evening,Supply
295,6437,City,29.0,Trip Completed,15-07-2016 19:53:52,15-07-2016 20:26:32,2016-07-15 19:53:52,19,Late Evening,Supply
296,517,Airport,30.0,Trip Completed,11/7/2016 9:45,11/7/2016 10:24,2016-07-11 09:45:00,9,Morning,Supply
297,1406,Airport,30.0,Trip Completed,12/7/2016 3:02,12/7/2016 3:55,2016-07-12 03:02:00,3,Late Night,Supply
298,1643,Airport,30.0,Trip Completed,12/7/2016 7:18,12/7/2016 8:10,2016-07-12 07:18:00,7,Morning,Supply
299,2108,Airport,30.0,Trip Completed,12/7/2016 16:14,12/7/2016 16:48,2016-07-12 16:14:00,16,Noon,Supply
300,2647,City,30.0,Trip Completed,12/7/2016 22:46,12/7/2016 23:18,2016-07-12 22:46:00,22,Late Evening,Supply
301,3129,City,30.0,Trip Completed,13-07-2016 08:41:49,13-07-2016 09:41:42,2016-07-13 08:41:49,8,Morning,Supply
302,3738,Airport,30.0,Trip Completed,13-07-2016 20:15:54,13-07-2016 20:55:01,2016-07-13 20:15:54,20,Late Evening,Supply
303,4422,Airport,30.0,Trip Completed,14-07-2016 08:13:15,14-07-2016 09:13:10,2016-07-14 08:13:15,8,Morning,Supply
304,4790,City,30.0,Trip Completed,14-07-2016 16:43:53,14-07-2016 17:56:08,2016-07-14 16:43:53,16,Noon,Supply
305,5496,City,30.0,Trip Completed,15-07-2016 04:59:58,15-07-2016 05:34:09,2016-07-15 04:59:58,4,Late Night,Supply
306,6484,Airport,30.0,Trip Completed,15-07-2016 20:19:45,15-07-2016 21:01:21,2016-07-15 20:19:45,20,Late Evening,Supply
307,6731,Airport,30.0,Trip Completed,15-07-2016 23:23:55,16-07-2016 00:11:55,2016-07-15 23:23:55,23,Late Evening,Supply
308,629,Airport,31.0,Trip Completed,11/7/2016 12:14,11/7/2016 13:00,2016-07-11 12:14:00,12,Noon,Supply
309,745,Airport,31.0,Trip Completed,11/7/2016 15:48,11/7/2016 16:45,2016-07-11 15:48:00,15,Noon,Supply
310,1064,City,31.0,Trip Completed,11/7/2016 19:53,11/7/2016 20:31,2016-07-11 19:53:00,19,Late Evening,Supply
311,1886,Airport,31.0,Trip Completed,12/7/2016 10:10,12/7/2016 10:35,2016-07-12 10:10:00,10,Morning,Supply
312,5608,Airport,31.0,Trip Completed,15-07-2016 06:18:36,15-07-2016 07:07:34,2016-07-15 06:18:36,6,Morning,Supply
313,5877,City,31.0,Trip Completed,15-07-2016 09:37:21,15-07-2016 10:08:03,2016-07-15 09:37:21,9,Morning,Supply
314,6100,Airport,31.0,Trip Completed,15-07-2016 14:44:32,15-07-2016 15:41:12,2016-07-15 14:44:32,14,Noon,Supply
315,6659,Airport,31.0,Trip Completed,15-07-2016 22:15:45,15-07-2016 23:07:50,2016-07-15 22:15:45,22,Late Evening,Supply
316,2162,Airport,32.0,Trip Completed,12/7/2016 17:34,12/7/2016 18:33,2016-07-12 17:34:00,17,Noon,Supply
317,3294,Airport,32.0,Trip Completed,13-07-2016 11:23:36,13-07-2016 12:14:06,2016-07-13 11:23:36,11,Morning,Supply
318,3686,City,32.0,Trip Completed,13-07-2016 19:33:18,13-07-2016 20:34:21,2016-07-13 19:33:18,19,Late Evening,Supply
319,4784,City,32.0,Trip Completed,14-07-2016 16:41:52,14-07-2016 17:15:01,2016-07-14 16:41:52,16,Noon,Supply
320,5896,City,32.0,Trip Completed,15-07-2016 09:47:11,15-07-2016 10:32:41,2016-07-15 09:47:11,9,Morning,Supply
321,6190,City,32.0,Trip Completed,15-07-2016 17:11:33,15-07-2016 17:55:50,2016-07-15 17:11:33,17,Noon,Supply
322,6551,City,32.0,Trip Completed,15-07-2016 21:03:02,15-07-2016 22:17:22,2016-07-15 21:03:02,21,Late Evening,Supply
323,145,City,33.0,Trip Completed,11/7/2016 5:32,11/7/2016 6:37,2016-07-11 05:32:00,5,Late Night,Supply
324,735,City,33.0,Trip Completed,11/7/2016 15:27,11/7/2016 16:32,2016-07-11 15:27:00,15,Noon,Supply
325,918,Airport,33.0,Trip Completed,11/7/2016 18:22,11/7/2016 19:04,2016-07-11 18:22:00,18,Late Evening,Supply
326,1478,City,33.0,Trip Completed,12/7/2016 5:16,12/7/2016 6:13,2016-07-12 05:16:00,5,Late Night,Supply
327,1957,City,33.0,Trip Completed,12/7/2016 11:45,12/7/2016 12:55,2016-07-12 11:45:00,11,Morning,Supply
328,3097,City,33.0,Trip Completed,13-07-2016 08:15:34,13-07-2016 09:12:57,2016-07-13 08:15:34,8,Morning,Supply
329,3981,Airport,33.0,Trip Completed,13-07-2016 23:13:54,13-07-2016 23:38:37,2016-07-13 23:13:54,23,Late Evening,Supply
330,4175,City,33.0,Trip Completed,14-07-2016 05:11:15,14-07-2016 06:15:24,2016-07-14 05:11:15,5,Late Night,Supply
331,6237,City,33.0,Trip Completed,15-07-2016 17:50:37,15-07-2016 18:49:29,2016-07-15 17:50:37,17,Noon,Supply
332,738,City,34.0,Trip Completed,11/7/2016 15:30,11/7/2016 16:44,2016-07-11 15:30:00,15,Noon,Supply
333,2731,City,34.0,Trip Completed,13-07-2016 02:38:48,13-07-2016 03:16:56,2016-07-13 02:38:48,2,Late Night,Supply
334,2863,Airport,34.0,Trip Completed,13-07-2016 05:46:42,13-07-2016 06:22:39,2016-07-13 05:46:42,5,Late Night,Supply
335,3528,Airport,34.0,Trip Completed,13-07-2016 17:50:59,13-07-2016 18:17:24,2016-07-13 17:50:59,17,Noon,Supply
336,4653,City,34.0,Trip Completed,14-07-2016 11:58:46,14-07-2016 12:55:21,2016-07-14 11:58:46,11,Morning,Supply
337,5042,City,34.0,Trip Completed,14-07-2016 19:21:16,14-07-2016 20:05:07,2016-07-14 19:21:16,19,Late Evening,Supply
338,360,Airport,35.0,Trip Completed,11/7/2016 8:02,11/7/2016 9:05,2016-07-11 08:02:00,8,Morning,Supply
339,771,Airport,35.0,Trip Completed,11/7/2016 16:19,11/7/2016 17:34,2016-07-11 16:19:00,16,Noon,Supply
340,1274,City,35.0,Trip Completed,11/7/2016 22:01,11/7/2016 23:21,2016-07-11 22:01:00,22,Late Evening,Supply
341,1501,City,35.0,Trip Completed,12/7/2016 5:41,12/7/2016 6:47,2016-07-12 05:41:00,5,Late Night,Supply
342,1972,City,35.0,Trip Completed,12/7/2016 12:22,12/7/2016 12:43,2016-07-12 12:22:00,12,Noon,Supply
343,2871,City,35.0,Trip Completed,13-07-2016 05:53:33,13-07-2016 07:00:33,2016-07-13 05:53:33,5,Late Night,Supply
344,3395,City,35.0,Trip Completed,13-07-2016 14:52:52,13-07-2016 15:33:04,2016-07-13 14:52:52,14,Noon,Supply
345,3572,City,35.0,Trip Completed,13-07-2016 18:25:52,13-07-2016 19:31:28,2016-07-13 18:25:52,18,Late Evening,Supply
346,4118,Airport,35.0,Trip Completed,14-07-2016 04:28:35,14-07-2016 05:26:48,2016-07-14 04:28:35,4,Late Night,Supply
347,4739,City,35.0,Trip Completed,14-07-2016 14:52:43,14-07-2016 15:37:25,2016-07-14 14:52:43,14,Noon,Supply
348,6556,City,35.0,Trip Completed,15-07-2016 21:09:57,15-07-2016 21:38:06,2016-07-15 21:09:57,21,Late Evening,Supply
349,6677,Airport,35.0,Trip Completed,15-07-2016 22:29:56,15-07-2016 23:22:48,2016-07-15 22:29:56,22,Late Evening,Supply
350,1104,Airport,36.0,Trip Completed,11/7/2016 20:17,11/7/2016 21:20,2016-07-11 20:17:00,20,Late Evening,Supply
351,1596,Airport,36.0,Trip Completed,12/7/2016 6:39,12/7/2016 7:30,2016-07-12 06:39:00,6,Morning,Supply
352,1835,Airport,36.0,Trip Completed,12/7/2016 9:35,12/7/2016 10:30,2016-07-12 09:35:00,9,Morning,Supply
353,2110,Airport,36.0,Trip Completed,12/7/2016 16:19,12/7/2016 17:12,2016-07-12 16:19:00,16,Noon,Supply
354,2759,Airport,36.0,Trip Completed,13-07-2016 03:50:03,13-07-2016 04:33:15,2016-07-13 03:50:03,3,Late Night,Supply
355,3010,Airport,36.0,Trip Completed,13-07-2016 07:26:03,13-07-2016 08:40:52,2016-07-13 07:26:03,7,Morning,Supply
356,3403,City,36.0,Trip Completed,13-07-2016 15:16:52,13-07-2016 15:45:52,2016-07-13 15:16:52,15,Noon,Supply
357,3856,Airport,36.0,Trip Completed,13-07-2016 21:34:21,13-07-2016 22:26:18,2016-07-13 21:34:21,21,Late Evening,Supply
358,4472,City,36.0,Trip Completed,14-07-2016 08:39:44,14-07-2016 09:55:40,2016-07-14 08:39:44,8,Morning,Supply
359,5199,City,36.0,Trip Completed,14-07-2016 20:50:52,14-07-2016 21:57:39,2016-07-14 20:50:52,20,Late Evening,Supply
360,5612,City,36.0,Trip Completed,15-07-2016 06:15:54,15-07-2016 07:17:47,2016-07-15 06:15:54,6,Morning,Supply
361,6614,Airport,36.0,Trip Completed,15-07-2016 21:40:39,15-07-2016 22:56:08,2016-07-15 21:40:39,21,Late Evening,Supply
362,191,Airport,37.0,Trip Completed,11/7/2016 5:55,11/7/2016 6:45,2016-07-11 05:55:00,5,Late Night,Supply
363,333,City,37.0,Trip Completed,11/7/2016 7:43,11/7/2016 8:53,2016-07-11 07:43:00,7,Morning,Supply
364,488,Airport,37.0,Trip Completed,11/7/2016 9:35,11/7/2016 10:20,2016-07-11 09:35:00,9,Morning,Supply
365,1780,City,37.0,Trip Completed,12/7/2016 8:58,12/7/2016 9:45,2016-07-12 08:58:00,8,Morning,Supply
366,2235,Airport,37.0,Trip Completed,12/7/2016 18:12,12/7/2016 19:14,2016-07-12 18:12:00,18,Late Evening,Supply
367,2516,City,37.0,Trip Completed,12/7/2016 21:05,12/7/2016 22:18,2016-07-12 21:05:00,21,Late Evening,Supply
368,4209,City,37.0,Trip Completed,14-07-2016 05:37:01,14-07-2016 06:42:12,2016-07-14 05:37:01,5,Late Night,Supply
369,4726,City,37.0,Trip Completed,14-07-2016 13:52:52,14-07-2016 15:04:54,2016-07-14 13:52:52,13,Noon,Supply
370,5088,Airport,37.0,Trip Completed,14-07-2016 19:52:54,14-07-2016 21:06:33,2016-07-14 19:52:54,19,Late Evening,Supply
371,5352,Airport,37.0,Trip Completed,14-07-2016 23:01:45,14-07-2016 23:45:53,2016-07-14 23:01:45,23,Late Evening,Supply
372,6024,Airport,37.0,Trip Completed,15-07-2016 12:43:09,15-07-2016 13:55:27,2016-07-15 12:43:09,12,Noon,Supply
373,6196,Airport,37.0,Trip Completed,15-07-2016 17:19:56,15-07-2016 18:03:53,2016-07-15 17:19:56,17,Noon,Supply
374,6297,City,37.0,Trip Completed,15-07-2016 18:21:09,15-07-2016 18:57:24,2016-07-15 18:21:09,18,Late Evening,Supply
375,125,City,38.0,Trip Completed,11/7/2016 5:12,11/7/2016 6:17,2016-07-11 05:12:00,5,Late Night,Supply
376,1611,City,38.0,Trip Completed,12/7/2016 6:49,12/7/2016 7:44,2016-07-12 06:49:00,6,Morning,Supply
377,1814,City,38.0,Trip Completed,12/7/2016 9:19,12/7/2016 9:59,2016-07-12 09:19:00,9,Morning,Supply
378,3088,City,38.0,Trip Completed,13-07-2016 08:12:39,13-07-2016 09:01:02,2016-07-13 08:12:39,8,Morning,Supply
379,3384,Airport,38.0,Trip Completed,13-07-2016 14:40:53,13-07-2016 15:34:26,2016-07-13 14:40:53,14,Noon,Supply
380,4218,Airport,38.0,Trip Completed,14-07-2016 05:38:17,14-07-2016 06:24:48,2016-07-14 05:38:17,5,Late Night,Supply
381,5757,City,38.0,Trip Completed,15-07-2016 08:12:21,15-07-2016 09:17:55,2016-07-15 08:12:21,8,Morning,Supply
382,5958,Airport,38.0,Trip Completed,15-07-2016 10:48:38,15-07-2016 11:49:20,2016-07-15 10:48:38,10,Morning,Supply
383,6314,City,38.0,Trip Completed,15-07-2016 18:31:06,15-07-2016 19:30:28,2016-07-15 18:31:06,18,Late Evening,Supply
384,249,City,39.0,Trip Completed,11/7/2016 6:31,11/7/2016 7:14,2016-07-11 06:31:00,6,Morning,Supply
385,728,City,39.0,Trip Completed,11/7/2016 15:05,11/7/2016 16:09,2016-07-11 15:05:00,15,Noon,Supply
386,3042,City,39.0,Trip Completed,13-07-2016 07:38:51,13-07-2016 08:32:47,2016-07-13 07:38:51,7,Morning,Supply
387,3620,City,39.0,Trip Completed,13-07-2016 18:54:52,13-07-2016 20:08:38,2016-07-13 18:54:52,18,Late Evening,Supply
388,4276,City,39.0,Trip Completed,14-07-2016 06:22:04,14-07-2016 07:23:02,2016-07-14 06:22:04,6,Morning,Supply
389,4735,City,39.0,Trip Completed,14-07-2016 14:43:10,14-07-2016 15:51:37,2016-07-14 14:43:10,14,Noon,Supply
390,1353,Airport,40.0,Trip Completed,11/7/2016 23:51,12/7/2016 0:34,2016-07-11 23:51:00,23,Late Evening,Supply
391,1568,City,40.0,Trip Completed,12/7/2016 6:18,12/7/2016 6:52,2016-07-12 06:18:00,6,Morning,Supply
392,2465,City,40.0,Trip Completed,12/7/2016 20:38,12/7/2016 21:37,2016-07-12 20:38:00,20,Late Evening,Supply
393,3688,City,40.0,Trip Completed,13-07-2016 19:39:52,13-07-2016 20:40:51,2016-07-13 19:39:52,19,Late Evening,Supply
394,4727,City,40.0,Trip Completed,14-07-2016 14:06:18,14-07-2016 15:02:55,2016-07-14 14:06:18,14,Noon,Supply
395,5348,City,40.0,Trip Completed,14-07-2016 22:50:55,14-07-2016 23:45:17,2016-07-14 22:50:55,22,Late Evening,Supply
396,6537,Airport,40.0,Trip Completed,15-07-2016 20:52:18,15-07-2016 22:03:09,2016-07-15 20:52:18,20,Late Evening,Supply
397,1941,Airport,41.0,Trip Completed,12/7/2016 11:29,12/7/2016 12:09,2016-07-12 11:29:00,11,Morning,Supply
398,3766,Airport,41.0,Trip Completed,13-07-2016 20:33:01,13-07-2016 21:24:23,2016-07-13 20:33:01,20,Late Evening,Supply
399,4243,Airport,41.0,Trip Completed,14-07-2016 06:02:47,14-07-2016 06:37:57,2016-07-14 06:02:47,6,Morning,Supply
400,4717,Airport,41.0,Trip Completed,14-07-2016 13:42:45,14-07-2016 14:36:58,2016-07-14 13:42:45,13,Noon,Supply
401,5682,City,41.0,Trip Completed,15-07-2016 07:16:19,15-07-2016 08:24:55,2016-07-15 07:16:19,7,Morning,Supply
402,6343,City,41.0,Trip Completed,15-07-2016 18:44:07,15-07-2016 19:21:59,2016-07-15 18:44:07,18,Late Evening,Supply
